OBJECTID,HSISID,Name,Address 1,Address 2,City,State,Postal Code,Phone Number,Restaurant Open Date,Facility Type,Longitude,Latitude,geo_point_2d
871,04092016927,SHEETZ 555,4010 CONVENIENCE LN,,CARY,NC,27519,(919) 316-7779,2015-04-24,1 - Restaurant,-78.8947698,35.86023957,"35.86024665899196, -78.89477249187219"
876,04092016944,HIMALAYAN NEPALI CUISINE,746 E CHATHAM ST,A,CARY,NC,27511,(919) 466-0550,2015-06-04,1 - Restaurant,-78.7669176,35.79077934,"35.7907864192227, -78.766920251914"
906,04092016998,KABABISH CAFE,201 W CHATHAM ST,SUITE 103,CARY,NC,27519,(919) 377-8794,2015-08-05,1 - Restaurant,-78.78389959,35.78664776,"35.78665483241612, -78.78390224571687"
920,04092017030,CHIPOTLE 2485,204 CROSSROADS BLVD,SUITE 212,CARY,NC,27518,(919) 233-8242,2015-09-14,1 - Restaurant,-78.74109703,35.76025118,"35.76025825176365, -78.74109967100205"
932,04092017054,METLIFE 1 JUICE BAR,101 METLIFE WAY,,CARY,NC,27513,(919) 907-5617,2015-10-13,1 - Restaurant,-78.79975401,35.83005542,"35.830062503203266, -78.79975666793804"
988,04092017229,CAFE SAGE @HOLIDAY INN CARY,5630 DILLARD DR,,CARY,NC,27518,(919) 851-1220,2016-05-26,1 - Restaurant,-78.73628645,35.75553527,"35.75554233559562, -78.73628908606642"
1068,04092017539,HAMPTON INN RALEIGH/CARY BREAKFAST,201 ASHVILLE AVE,,CARY,NC,27518,(919) 859-5559,2017-02-28,1 - Restaurant,-78.78426784,35.73925293,"35.73925999430667, -78.78427049176506"
1123,04092017649,JUICE VIBES,1369 KILDAIRE FARM RD,,CARY,NC,27511,(919) 337-8923,2017-07-07,1 - Restaurant,-78.78193785,35.75976468,"35.759771748933424, -78.78194049746463"
1156,04092017723,SUSHI THAI CARY,106 KILMAYNE DR,,CARY,NC,27511-4465,(919) 467-5747,2017-11-08,1 - Restaurant,-78.78304568,35.77049175,"35.77049882674282, -78.78304833482575"
1158,04092017726,WHOLE FOODS MARKET #10611 MEAT/SEAFOOD,5055 ARCO ST,,CARY,NC,27519,(984) 228-0300,2017-11-03,1 - Restaurant,-78.88191823,35.83348308,"35.83349016139615, -78.8819209102438"
1171,04092017753,CINEBISTRO,525 NEW WAVERLY PL,SUITE 203,CARY,NC,27518,(919) 987-3500,2017-12-11,1 - Restaurant,-78.77756452,35.73853427,"35.73854133532604, -78.77756716738376"
1212,04092017841,CARY CRAB HOUSE,220 CROSSROADS BLVD,UNIT 2460,CARY,NC,27518,(919) 233-9829,2018-04-18,1 - Restaurant,-78.73871469,35.76064643,"35.76065349732471, -78.73871732686946"
1236,04092017901,VAISHNO BHOG,810 E CHATHAM ST,,CARY,NC,27560,(919) 678-3172,2018-07-11,1 - Restaurant,-78.76305627,35.79140001,"35.79140708424498, -78.7630589167189"
1260,04092017945,MCDONALDS #13362,4801 SW CARY  PKY,,CARY,NC,27511,(919) 481-1500,2018-09-28,1 - Restaurant,-78.82984491,35.78912217,"35.789129245225126, -78.82984758139115"
1330,04092018096,ASALI DESSERTS AND CAFE,107 S EDINBURGH DR,,CARY,NC,27511,(919) 362-7882,2019-05-02,1 - Restaurant,-78.79806693,35.73669743,"35.73670449695699, -78.79806958624583"
1415,04092018290,V PIZZA,1389 KILDAIRE FARM RD,,CARY,NC,27511,(919) 650-1821,2020-01-14,1 - Restaurant,-78.7827626,35.75908185,"35.759088921833055, -78.78276525377804"
1425,04092018307,SZECHUAN MANSION RESTAURANT,1353 KILDAIRE FARM RD,,CARY,NC,27511,(919) 800-1802,2020-01-27,1 - Restaurant,-78.78193785,35.75976468,"35.759771748933424, -78.78194049746463"
1430,04092018312,NOODLE BOULEVARD,1718 WALNUT ST,,CARY,NC,27511,(919) 678-1199,2020-01-30,1 - Restaurant,-78.74718844,35.76300476,"35.76301183217555, -78.74719107757484"
1462,04092018371,TEMPLETON OF CARY,215 BRIGHTMORE DR,,CARY,NC,27518,(984) 200-3688,2020-06-05,1 - Restaurant,-78.77773052,35.7441046,"35.74411166502567, -78.7777331651122"
1468,04092018382,"ANNELORE'S GERMAN BAKERY",308 W CHATHAM ST,,CARY,NC,27511,(919) 267-6846,2020-06-11,1 - Restaurant,-78.78657351,35.78724293,"35.787250006122335, -78.78657616768139"
1482,04092018404,BRECOTEA BAKING STUDIO,1144 KILDAIRE FARM RD,,CARY,NC,27511,(919) 234-1555,2020-07-15,1 - Restaurant,-78.78337452,35.76638834,"35.76639541308522, -78.78337717029672"
1611,04092018623,SCRATCH KITCHEN   TAPROOM CARY,160 E CEDAR ST,,CARY,NC,27511,(919) 238-3389,2021-05-13,1 - Restaurant,-78.77892036,35.78798034,"35.787987419325255, -78.77892300849975"
1626,04092018645,FIVE GUYS #1710,1121 PARKSIDE MAIN ST,,CARY,NC,27519,(919) 380-0450,2021-06-07,1 - Restaurant,-78.88929615,35.84835999,"35.848367078137315, -78.88929884121994"
16,04092010190,THE BISTRO AT COURTYARD BY MARRIOTT,102 EDINBURGH SOUTH DR,,CARY,NC,27511,(919) 481-9666,1991-05-03,1 - Restaurant,-78.79973652,35.73823794,"35.73824500581013, -78.7997391708257"
42,04092010775,UPPER DECK,329 N HARRISON AVE,,CARY,NC,27513-4560,(919) 460-1786,1991-05-06,1 - Restaurant,-78.78373893,35.78994983,"35.78995691068734, -78.78374158678545"
1682,04092018721,TRY SEAFOODS,8204 TRYON WOODS DR,,CARY,NC,27518,(919) 977-1777,2021-10-05,1 - Restaurant,-78.74322595,35.74716476,"35.74717183250092, -78.74322858915211"
1686,04092018734,HOMEWOOD SUITES RALEIGH/CARY FOOD SERVICE,100 MACALYSON CT,,CARY,NC,27511,(919) 467-4444,2021-11-15,1 - Restaurant,-78.80061675,35.73506919,"35.73507625187591, -78.80061940975796"
1704,04092018758,URBAN ANGEETHI,5033 ARCO ST,,CARY,NC,27519,(919) 234-5555,2021-12-22,1 - Restaurant,-78.88191823,35.83348308,"35.83349016139615, -78.8819209102438"
81,04092011649,"DANNY'S BARBEQUE",311 ASHVILLE AVE,,CARY,NC,27518,(919) 851-5541,1995-03-01,1 - Restaurant,-78.78493552,35.73790444,"35.73791150280521, -78.78493816785108"
132,04092012848,TACO BELL #020165,2101 WALNUT ST,,CARY,NC,27511-9207,(919) 852-0680,1998-12-15,1 - Restaurant,-78.74089719,35.75662477,"35.7566318384196, -78.74089982686382"
137,04092012901,LINKS GRILLE AT LOCHMERE,2511 KILDAIRE FARM RD,,CARY,NC,27511-9611,(919) 851-0611,1999-03-29,1 - Restaurant,-78.76802053,35.72297344,"35.72298050287372, -78.76802317052125"
196,04092013453,GOJI BISTRO,100 MAYNARD CROSSING CT,,CARY,NC,27513,(919) 466-8888,2001-12-03,1 - Restaurant,-78.81059501,35.78672834,"35.78673541365064, -78.81059767089268"
207,04092013500,LUCKY 32,7307 TRYON RD,,CARY,NC,27511-6603,(919) 233-1632,2002-01-24,1 - Restaurant,-78.78538501,35.73640194,"35.73640900557918, -78.78538766478108"
211,04092013505,SUBWAY,2444 SW CARY PKY,,CARY,NC,27513,(919) 467-3898,2002-01-25,1 - Restaurant,-78.82085568,35.76364284,"35.7636499105793, -78.82085834054683"
342,04092014517,MITHAI HOUSE OF INDIAN DESSERTS,744-F E CHATHAM ST,,CARY,NC,27511,(919) 469-9651,2006-03-08,1 - Restaurant,-78.7669176,35.79077934,"35.7907864192227, -78.766920251914"
347,04092014553,KFC/TACO BELL #J120104,1011 N HARRISON AVE,,CARY,NC,27513,(919) 467-6318,2006-04-25,1 - Restaurant,-78.78358143,35.80351426,"35.8035213349118, -78.78358408674154"
377,04092014769,UMSTEAD HOTEL   SPA FOOD SERVICE,100 WOODLAND POND,,CARY,NC,27513,(919) 447-4000,2007-01-12,1 - Restaurant,-78.76458185,35.82989317,"35.82990025176246, -78.76458449928711"
379,04092014790,STARBUCKS #10158,1904-101 NW MAYNARD RD,,CARY,NC,27513,(919) 481-9124,2007-02-02,1 - Restaurant,-78.7949041,35.79887976,"35.79888683812391, -78.79490675758811"
403,04092014968,STARBUCKS COFFEE CO,204-200 CROSSROADS BLVD,,CARY,NC,27511,(919) 233-4905,2007-10-09,1 - Restaurant,-78.74109703,35.76025118,"35.76025825176365, -78.74109967100205"
436,04092015124,"RUCKUS PIZZA, PASTA   SPIRITS",8111-208 TRYON WOODS  DR,,CARY,NC,27518,(919) 851-3999,2008-05-02,1 - Restaurant,-78.74322595,35.74716476,"35.74717183250092, -78.74322858915211"
505,04092015549,"BRAVO'S MEXICAN GRILL",208 GRANDE HEIGHTS DR,,CARY,NC,27513,(919) 481-3811,2009-12-31,1 - Restaurant,-78.78059125,35.80471168,"35.80471875401835, -78.78059390784402"
522,04092015611,WAFFLE HOUSE #351,1724 WALNUT ST,,CARY,NC,27511,(919) 467-5950,2010-04-28,1 - Restaurant,-78.74679669,35.76260826,"35.76261532971771, -78.74679932613661"
571,04092015861,LUCKY 7,906 NE MAYNARD RD,,CARY,NC,27513,(919) 380-7550,2011-01-10,1 - Restaurant,-78.76838418,35.80043542,"35.800442496958084, -78.76838683271491"
1745,04092018820,"A'VERDE",2300 WALNUT ST,,CARY,NC,27518,(984) 200-3469,2022-03-15,1 - Restaurant,-78.74213502,35.7538261,"35.753833174062244, -78.74213766200072"
1762,04092018841,BIBIBOP,2007 WALNUT ST,104,CARY,NC,27518,(984) 240-7156,2022-03-28,1 - Restaurant,-78.74088654,35.75779318,"35.75780024556176, -78.74088917609777"
1779,04092018864,"MOE'S SOUTHWEST GRILL - CARY",127 WESTON PKY,,CARY,NC,27513,(919) 678-8444,2022-05-03,1 - Restaurant,-78.77115668,35.82699559,"35.82700267089776, -78.7711593348941"
1786,04092018876,"MASON'S FAMOUS LOBSTER ROLLS",302 COLONADES WAY,210,CARY,NC,27518-1608,,2022-05-23,1 - Restaurant,-78.77756452,35.73853427,"35.73854133532604, -78.77756716738376"
1839,04092018943,COLLETTA,1 FENTON MAIN ST,,CARY,NC,27511,(919) 766-0062,2022-09-18,1 - Restaurant,-78.75852986,35.78087951,"35.78088658725803, -78.75853250296632"
1842,04092018946,CRU FOOD AND WINE,9 FENTON MAIN ST,,CARY,NC,27511,(929) 377-2079,2022-08-18,1 - Restaurant,-78.75852986,35.78087951,"35.78088658725803, -78.75853250296632"
1861,04092018985,"JERSEY MIKE'S #3136","7177 O'KELLY CHAPEL RD",,CARY,NC,27519,(919) 388-2200,2022-11-18,1 - Restaurant,-78.8882479,35.8441495,"35.844156586889284, -78.88825059273711"
1910,04092019046,7-ELEVEN #41993A,205 DOGWOOD TREE LN,,CARY,NC,27519,(919) 219-6298,2023-01-20,1 - Restaurant,-78.90170955,35.82405075,"35.824057826837446, -78.90171224529503"
1972,04092019123,BEE BANHMI,1871 LAKE PINE DR,,CARY,NC,27511,(919) 650-3485,2023-05-16,1 - Restaurant,-78.81900333,35.7452121,"35.745219167338156, -78.8190059912053"
2043,04092019207,PHO THIEN PHAT,6404 TRYON RD,,CARY,NC,27518,(919) 322-0131,2023-09-15,1 - Restaurant,-78.76079227,35.74450118,"35.74450825115131, -78.76079491294102"
2077,04092019243,FLYING BISCUIT,1103 PARKSIDE MAIN ST,,CARY,NC,27519,,2023-11-03,1 - Restaurant,-78.88929615,35.84835999,"35.848367078137315, -78.88929884121994"
2112,04092019285,RALLYPOINT SPORT GRILL,837 BASS PRO LN,,CARY,NC,27513,(919) 678-1088,2023-12-15,1 - Restaurant,-78.77007336,35.83116267,"35.83116975455087, -78.77007600888682"
2188,04092019374,FIRST WATCH #6038,1104 LEDSOME LN,STE 101,CARY,NC,27511,(919) 322-4344,2024-04-17,1 - Restaurant,-78.74822919,35.76313034,"35.76313741275029, -78.74823183557102"
2224,04092019414,PARIS BANH MI,712 SE MAYNARD RD,,CARY,NC,27511,,2024-05-30,1 - Restaurant,-78.76352061,35.76946718,"35.769474251625915, -78.76352325466844"
2227,04092019420,"TAZIKI'S MEDITERRANEAN CAFE",302 COLONADES WAY,STE 201,CARY,NC,27518,(919) 415-0447,2024-06-04,1 - Restaurant,-78.77756452,35.73853427,"35.73854133532604, -78.77756716738376"
2238,04092019432,"JIMMY JOHN'S #791",1904 NW MAYNARD RD,STE 103,CARY,NC,27513,(919) 462-6252,2024-06-11,1 - Restaurant,-78.7949041,35.79887976,"35.79888683812391, -78.79490675758811"
2241,04092019434,MACGREGOR DRAFT HOUSE,107 EDINBURGH SOUTH DR,SUITE 120,CARY,NC,27511,(919) 461-1633,2024-06-14,1 - Restaurant,-78.79806693,35.73669743,"35.73670449695699, -78.79806958624583"
2262,04092019456,YURI JAPANESE RESTAURANT,1361 KILDAIRE FARM RD,,CARY,NC,27511,(919) 481-0068,2024-07-05,1 - Restaurant,-78.78193785,35.75976468,"35.759771748933424, -78.78194049746463"
2266,04092019460,STARBUCKS #68126,1070 DARRINGTON DR,,CARY,NC,27513,,2024-07-09,1 - Restaurant,-78.81691991,35.7999225,"35.79992958104584, -78.81692257524429"
2289,04092019488,UMSTEAD AUXILIARY KITCHEN - SAS BUILDING F,200 SAS CAMPUS DR,,CARY,NC,27513-2414,(919) 447-4000,2024-08-15,1 - Restaurant,-78.76370402,35.82654559,"35.82655267039771, -78.76370666455054"
2343,04092020969,FOOD LION #40 DELI,980 KILDAIRE FARM RD,,CARY,NC,27511-3923,(919) 467-4168,2000-07-01,2 - Food Stands,-78.78312327,35.77217526,"35.77218232916313, -78.78312592447953"
2459,04092021412,FRESH MARKET #8 PRODUCE,3655 CARY PKWY,,CARY,NC,27511,(919) 481-2865,2006-10-31,2 - Food Stands,-78.83800517,35.78179735,"35.78180441901703, -78.83800784077582"
2461,04092020943,WHOLE FOODS MARKET SEAFOOD SHOP,102  NEW WAVERLY PLACE,#B,CARY,NC,27511,(919) 816-8830,2000-05-09,2 - Food Stands,-78.77852676,35.7366694,"35.73667646297901, -78.77852940387797"
2487,04092021496,HARRIS TEETER #298 DELI/BAKERY,10140 GREEN LEVEL CHURCH RD,,CARY,NC,27519,(919) 460-3126,2007-12-13,2 - Food Stands,-78.90107972,35.82060442,"35.82061149665113, -78.9010824133322"
2513,04092021575,THE CRESCENT,8003 REGENCY PKY,,CARY,NC,27518,(919) 450-8310,2009-07-15,2 - Food Stands,-78.79540992,35.72902885,"35.72903591047154, -78.79541257519658"
2517,04092021585,HARRIS TEETER #331 DELI/BAKERY,3430 TEN TEN RD,,CARY,NC,27518,(919) 387-8272,2009-09-24,2 - Food Stands,-78.79278394,35.70189503,"35.70190208344232, -78.7927865865394"
2549,04092021693,WALMART DELI #2247,2010 KILDAIRE FARM RD,,CARY,NC,27518,(919) 852-6651,2011-11-08,2 - Food Stands,-78.78211243,35.73717418,"35.737181245783646, -78.78211507525596"
2589,04092021811,LOWES FOODS #162 PRODUCE,6430 TRYON ROAD,,CARY,NC,27513,(919) 859-9335,2014-09-25,2 - Food Stands,-78.76155635,35.7455991,"35.74560616778627, -78.76155899197015"
2638,04092021903,FOOD LION #40 PRODUCE,980 KILDAIRE FARM RD,,CARY,NC,27511,(919) 467-4168,2015-10-29,2 - Food Stands,-78.78312327,35.77217526,"35.77218232916313, -78.78312592447953"
2664,04092021737,HUSTLE HOUSE,200 SOCCER PARK DR,,CARY,NC,27511,(919) 452-8931,2013-02-20,2 - Food Stands,-78.75415418,35.78747322,"35.78748029551176, -78.75415682549723"
2673,04092021944,CIRCLE K #2720914,1001 SE CARY PKY,,CARY,NC,27518,(919) 851-6683,2016-02-17,2 - Food Stands,-78.76310602,35.74508543,"35.74509249700026, -78.76310866779623"
2684,04092021962,PUBLIX #1520 PRODUCE,3480 KILDAIRE FARM RD,,CARY,NC,27518,(919) 303-4024,2016-05-23,2 - Food Stands,-78.79652285,35.70711427,"35.707121329408686, -78.79652549975759"
2845,04092025420,CASABLANCA  MARKET,1365 SE MAYNARD RD,,CARY,NC,27511,(919) 469-5671,2022-02-18,2 - Food Stands,-78.76443201,35.78847518,"35.78848225167334, -78.76443465906327"
2866,04092025462,MISS CHANG AN,311 ASHVILLE AVE,STE J,CARY,NC,27518,(919) 890-5011,2022-10-13,2 - Food Stands,-78.78493552,35.73790444,"35.73791150280521, -78.78493816785108"
2953,04092030240,BIG MIKES BBQ (WCID #418),1222 NW MAYNARD ROAD,,CARY,NC,27513,(910) 436-3112,2012-03-12,3 - Mobile Food,-78.80932559,35.78486593,"35.784873000153084, -78.8093282515348"
3055,04092030610,TRYSEAFOOD (WCID #924),8204 TRYON WOODS DR,SUITE 111,CARY,NC,27518,(516) 864-9900,2023-02-24,3 - Mobile Food,-78.74322595,35.74716476,"35.74717183250092, -78.74322858915211"
3162,04092110006,ADAMS ELEMENTARY CAFETERIA,805 CARY TOWNE BLVD,,CARY,NC,27511-4255,(919) 460-3431,1991-09-17,11 - Public School Lunch,-78.76166085,35.77739517,"35.7774022460225, -78.76166349711595"
3163,04092110007,BRIARCLIFF ELEMENTARY CAFETERIA,1220 POND ST,,CARY,NC,27511-4418,(919) 460-3450,1991-09-17,11 - Public School Lunch,-78.7882661,35.76866702,"35.768674089550906, -78.78826875395835"
3208,04092110096,DAVIS DRIVE ELEM. SCH. CAFETERIA,2151 DAVIS DR,,CARY,NC,27519-9276,(919) 387-2135,1994-07-19,11 - Public School Lunch,-78.85122642,35.77869302,"35.778700089480694, -78.8512290923364"
3258,04092110149,KINGSWOOD ELEM. SCH. CAFETERIA,200 E JOHNSON ST,,CARY,NC,27511,(919) 460-3481,2004-08-09,11 - Public School Lunch,-78.7783156,35.79284093,"35.79284800596488, -78.77831824829849"
3294,04092110487,ALSTON RIDGE ELEMENTARY SCHOOL CAFETERIA,11555 GREEN LEVEL CHURCH  RD,,CARY,NC,27519,(919) 544-2474,2009-11-13,11 - Public School Lunch,-78.89958947,35.85921609,"35.85922317377627, -78.89959215957849"
3296,04092110491,MILLS PARK MIDDLE SCHOOL CAFETERIA,441 MILLS PARK DR,,CARY,NC,27519,(919) 466-1500,2010-04-23,11 - Public School Lunch,-78.8960819,35.81195542,"35.81196249759251, -78.89608459018325"
3330,04092110533,ALSTON RIDGE MIDDLE SCHOOL CAFETERIA,7833 FUSSELL AVE,,CARY,NC,27519,(919) 694-8044,2019-06-14,11 - Public School Lunch,-78.90508905,35.85575774,"35.85576482673034, -78.9050917462429"
3372,04092160062,PHOENIX ASSISTED CARE LLC KITCHEN,201 WESTHIGH ST,,CARY,NC,27513,(919) 460-8644,2007-08-15,16 - Institutional Food Service,-78.83222891,35.76549877,"35.76550583808832, -78.83223157452578"
3446,04092300233,FRESH MARKET #8 MEAT MARKET,3655 CARY PKY,,CARY,NC,27511,(919) 481-2865,2006-10-31,30 - Meat Market,-78.83800517,35.78179735,"35.78180441901703, -78.83800784077582"
3513,04092019522,BRIXX WOOD FIRED PIZZA,14112 BRADFORD GREEN SQUARE,,CARY,NC,27513,(919) 336-1111,2024-09-18,1 - Restaurant,-78.84558557,35.79325258,"35.79325965906674, -78.84558824551502"
3579,04092025642,AFC ZENSHI @ PUBLIX 1466,1020 BRADFORD PLAZA WAY,,CARY,NC,27519,,2024-11-21,2 - Food Stands,-78.84558557,35.79325258,"35.79325965906674, -78.84558824551502"
3588,04092019564,HIBACHI 88,3667 SW CARY PARKWAY,,CARY,NC,27513,(919) 461-7008,2024-12-05,1 - Restaurant,-78.83800517,35.78179735,"35.78180441901703, -78.83800784077582"
3594,04092019567,CRAWFORD BROTHERS STEAKHOUSE,401 FENTON GATEWAY DR,,CARY,NC,27511,,2024-12-09,1 - Restaurant,-78.75852986,35.78087951,"35.78088658725803, -78.75853250296632"
3632,04092019588,PARIS BAGUETTE,685 CARY TOWNE BLVD,,CARY,NC,27511,,2025-01-08,1 - Restaurant,-78.76675868,35.77660368,"35.77661074879478, -78.7667613259852"
3684,04092019620,CHIPOTLE #4307,3402 KILDAIRE FARM RD,,CARY,NC,27518,(984) 306-0099,2025-01-16,1 - Restaurant,-78.79453893,35.7067271,"35.70673416126022, -78.79454158706287"
3729,04092019652,BAD MACHINES,216 NOTTINGHAM DR,,CARY,NC,27511,(919) 780-7705,2025-03-20,1 - Restaurant,-78.74295028,35.76835892,"35.76836599423899, -78.74295291652557"
3740,04092019661,GEN KOREAN BBQ HOUSE,232 CROSSROADS BLVD,,CARY,NC,27518,,2025-04-11,1 - Restaurant,-78.73871469,35.76064643,"35.76065349732471, -78.73871732686946"
3811,04092019714,CHICK-FIL-A STONE CREEK VILLAGE,1000 VALLEYSTONE DR,,CARY,NC,27519,(919) 465-0699,2025-06-02,1 - Restaurant,-78.85027208,35.79062509,"35.79063216132564, -78.85027475758112"
3871,04092019752,"MEEPLE'S BREW",821 BASS PRO LANE,,CARY,NC,27513,(919) 377-0061,2025-07-21,1 - Restaurant,-78.77007336,35.83116267,"35.83116975455087, -78.77007600888682"
3891,04092019766,PRESTONWOOD COUNTRY CLUB OAK ROOM KITCHEN,300 PRESTONWOOD PKWY,,CARY,NC,27513,,2025-08-01,1 - Restaurant,-78.83456499,35.79547785,"35.795484921563386, -78.83456766169395"
3892,04092025709,PRESTONWOOD COUNTRY CLUB AQUATIC CENTER,320 PRESTONWOOD PKWY,,CARY,NC,27513,,2025-08-01,2 - Food Stands,-78.83456499,35.79547785,"35.795484921563386, -78.83456766169395"
3933,04092019795,THE NEW YORK BUTCHER SHOPPE AND WINE BAR,1005 PORTRAIT DR,,CARY,NC,27513,,2025-08-29,1 - Restaurant,-78.79794051,35.79958168,"35.79958875462483, -78.79794316718801"
4072,04092019883,SUBWAY #3151,311 CROSSROADS BLVD,,CARY,NC,27518,(919) 851-9594,2025-11-24,1 - Restaurant,-78.73871469,35.76064643,"35.76065349732471, -78.73871732686946"
4105,04092019907,DRAM & DRAUGHT,3 FENTON MAIN ST,,CARY,NC,27511,,2025-12-11,1 - Restaurant,-78.75852986,35.78087951,"35.78088658725803, -78.75853250296632"
